id,user_id,tour_id,action_type,search_query,created_at
1106,77,,search,tour Phú Quốc 2 ngày dưới 6 triệu,2026-04-10 08:00:00
1107,77,,search,tour Hội An 2 ngày dưới 6 triệu,2026-02-22 08:00:00
1108,78,178,view,,2026-02-03 00:00:00
1109,78,95,save,,2026-01-24 13:00:00
1110,78,68,view,,2026-04-14 22:00:00
1111,78,24,click,,2025-12-16 22:00:00
1112,78,181,view,,2026-03-26 19:00:00
1113,78,112,click,,2026-04-12 00:00:00
1114,78,207,view,,2026-06-19 02:00:00
1115,78,152,click,,2026-01-27 23:00:00
1116,78,175,view,,2026-03-18 15:00:00
1117,78,63,view,,2026-01-26 03:00:00
1118,78,,search,tour Cao Bằng 2 ngày dưới 14 triệu,2026-05-20 08:00:00
1119,78,,search,tour Đà Nẵng 2 ngày dưới 14 triệu,2026-06-07 08:00:00
1120,79,46,view,,2026-07-01 21:00:00
1121,79,30,click,,2026-03-07 21:00:00
1122,79,121,click,,2026-06-09 18:00:00
1123,79,26,save,,2026-02-09 06:00:00
1124,79,4,view,,2026-06-14 04:00:00
1125,79,89,view,,2025-12-26 14:00:00
1126,79,122,view,,2026-01-20 11:00:00
1127,79,88,save,,2026-03-31 01:00:00
1128,79,72,click,,2026-03-23 15:00:00
1129,79,69,save,,2026-02-18 00:00:00
1130,79,192,click,,2026-05-01 13:00:00
1131,79,139,view,,2026-07-31 13:00:00
1132,79,43,view,,2026-03-22 14:00:00
1133,79,195,click,,2026-04-22 14:00:00
1134,79,77,view,,2026-02-01 06:00:00
1135,79,,search,tour Phú Quốc 3 ngày dưới 4 triệu,2026-03-06 08:00:00
1136,79,,search,tour Sa Pa 3 ngày dưới 4 triệu,2026-04-26 08:00:00
1137,80,238,click,,2026-02-22 23:00:00
1138,80,236,view,,2026-04-16 11:00:00
1139,80,157,click,,2026-07-18 19:00:00
1140,80,172,view,,2026-08-05 15:00:00
1141,80,181,view,,2026-01-31 01:00:00
1142,80,76,view,,2026-03-13 11:00:00
1143,80,13,view,,2026-02-15 03:00:00
1144,80,51,save,,2026-04-11 00:00:00
1145,80,201,view,,2026-07-11 07:00:00
1146,80,142,click,,2026-01-21 21:00:00
1147,80,54,view,,2026-01-04 03:00:00
1148,80,75,save,,2026-07-28 12:00:00
1149,80,58,view,,2026-08-11 02:00:00
1150,80,,search,tour Phú Quốc 5 ngày dưới 14 triệu,2026-02-16 08:00:00
1151,80,,search,tour Côn Đảo 5 ngày dưới 14 triệu,2026-07-16 08:00:00
1152,81,41,save,,2026-02-27 04:00:00
1153,81,214,view,,2026-06-17 16:00:00
1154,81,226,view,,2026-06-10 09:00:00
1155,81,81,click,,2026-02-13 05:00:00
1156,81,101,click,,2026-04-08 03:00:00
1157,81,86,view,,2026-06-02 02:00:00
1158,81,188,click,,2026-03-04 18:00:00
1159,81,13,view,,2026-07-02 04:00:00
1160,81,229,click,,2026-01-28 10:00:00
1161,81,107,view,,2026-06-22 13:00:00
1162,81,159,click,,2026-07-09 08:00:00
1163,81,,search,tour Hạ Long 3 ngày dưới 6 triệu,2026-03-21 08:00:00
1164,81,,search,tour Hà Nội 3 ngày dưới 6 triệu,2026-03-31 08:00:00
1165,82,215,click,,2026-06-24 06:00:00
1166,82,11,view,,2026-07-22 03:00:00
1167,82,81,view,,2026-04-25 10:00:00
1168,82,127,click,,2026-02-10 22:00:00
1169,82,87,view,,2026-07-23 22:00:00
1170,82,159,view,,2026-03-02 08:00:00
1171,82,84,save,,2026-04-03 13:00:00
1172,82,18,view,,2026-06-23 21:00:00
1173,82,55,save,,2026-03-11 01:00:00
1174,82,39,view,,2026-07-01 23:00:00
1175,82,89,view,,2026-02-28 06:00:00
1176,82,33,save,,2026-05-27 00:00:00
1177,82,108,click,,2026-01-08 21:00:00
1178,82,,search,tour TP. Hồ Chí Minh 5 ngày dưới 14 triệu,2026-08-07 08:00:00
1179,82,,search,tour Sa Pa 5 ngày dưới 14 triệu,2026-05-25 08:00:00
1180,83,174,save,,2026-03-29 21:00:00
1181,83,220,view,,2026-03-27 16:00:00
1182,83,13,click,,2026-04-16 22:00:00
1183,83,9,click,,2026-04-29 18:00:00
1184,83,40,click,,2026-06-11 20:00:00
1185,83,208,view,,2026-02-09 15:00:00
1186,83,30,view,,2026-07-08 15:00:00
1187,83,76,click,,2026-03-07 17:00:00
1188,83,86,click,,2026-03-27 16:00:00
1189,83,221,save,,2026-06-02 03:00:00
1190,83,,search,tour Cao Bằng 3 ngày dưới 4 triệu,2026-02-21 08:00:00
1191,83,,search,tour TP. Hồ Chí Minh 3 ngày dưới 4 triệu,2026-05-15 08:00:00
1192,84,94,click,,2026-04-19 15:00:00
1193,84,150,click,,2026-05-04 22:00:00
1194,84,189,click,,2026-04-04 05:00:00
1195,84,125,view,,2026-08-07 20:00:00
1196,84,74,view,,2026-01-07 18:00:00
1197,84,36,click,,2026-06-30 09:00:00
1198,84,11,view,,2026-06-16 20:00:00
1199,84,25,click,,2026-02-10 09:00:00
1200,84,214,view,,2026-03-23 01:00:00
1201,84,83,click,,2026-05-31 21:00:00
1202,84,41,save,,2026-05-05 14:00:00
1203,84,144,click,,2026-06-08 23:00:00
1204,84,120,view,,2026-01-07 16:00:00
1205,84,216,view,,2026-08-02 17:00:00
1206,84,186,save,,2026-06-28 01:00:00
1207,84,217,view,,2026-03-10 05:00:00
1208,84,117,click,,2026-07-16 03:00:00
1209,84,46,click,,2026-08-11 13:00:00
1210,84,,search,tour Hà Nội 2 ngày dưới 18 triệu,2026-04-26 08:00:00
1211,84,,search,tour TP. Hồ Chí Minh 2 ngày dưới 18 triệu,2026-03-22 08:00:00
1212,85,98,click,,2026-02-02 07:00:00
1213,85,237,save,,2026-05-07 11:00:00
1214,85,44,view,,2025-12-18 20:00:00
1215,85,57,save,,2026-05-14 07:00:00
1216,85,99,view,,2026-06-23 22:00:00
1217,85,87,view,,2026-07-25 09:00:00
1218,85,90,view,,2025-12-30 20:00:00
1219,85,32,view,,2026-02-10 10:00:00
1220,85,206,view,,2026-04-14 17:00:00
1221,85,226,view,,2026-05-17 02:00:00
1222,85,25,save,,2026-06-06 15:00:00
1223,85,201,save,,2026-04-01 13:00:00
1224,85,193,view,,2026-07-03 04:00:00
1225,85,188,view,,2026-01-15 17:00:00
1226,85,73,click,,2026-05-30 17:00:00
1227,85,157,view,,2026-04-19 02:00:00
1228,85,,search,tour Nha Trang 3 ngày dưới 6 triệu,2026-03-18 08:00:00
1229,85,,search,tour Hà Nội 3 ngày dưới 6 triệu,2026-06-29 08:00:00
1230,86,113,view,,2026-05-26 16:00:00
1231,86,168,save,,2026-03-29 17:00:00
1232,86,48,click,,2026-02-25 01:00:00
1233,86,229,click,,2026-08-11 14:00:00
1234,86,75,save,,2026-07-27 19:00:00
1235,86,23,click,,2026-07-31 12:00:00
1236,86,129,view,,2026-07-25 17:00:00
1237,86,224,save,,2026-03-08 05:00:00
1238,86,124,click,,2026-05-23 05:00:00
1239,86,64,view,,2026-01-24 13:00:00
1240,86,204,view,,2026-04-28 04:00:00
1241,86,231,view,,2026-01-19 16:00:00
1242,86,69,save,,2026-08-05 10:00:00
1243,86,209,save,,2026-06-05 05:00:00
1244,86,235,click,,2025-12-16 11:00:00
1245,86,50,save,,2026-01-07 12:00:00
1246,86,,search,tour Sa Pa 2 ngày dưới 8 triệu,2026-04-23 08:00:00
1247,86,,search,tour Phú Quốc 2 ngày dưới 8 triệu,2026-05-21 08:00:00
1248,87,169,view,,2026-02-15 19:00:00
1249,87,168,view,,2026-02-16 12:00:00
1250,87,209,view,,2026-05-08 01:00:00
1251,87,140,save,,2026-07-19 01:00:00
1252,87,176,save,,2026-01-26 05:00:00
1253,87,43,click,,2025-12-20 20:00:00
1254,87,29,click,,2025-12-17 15:00:00
1255,87,225,view,,2026-03-15 10:00:00
1256,87,91,view,,2026-02-22 00:00:00
1257,87,,search,tour Hội An 5 ngày dưới 6 triệu,2026-02-14 08:00:00
1258,87,,search,tour Phú Quốc 5 ngày dưới 6 triệu,2026-06-27 08:00:00
1259,88,17,click,,2026-03-24 19:00:00
1260,88,221,click,,2026-02-04 14:00:00
1261,88,176,click,,2026-06-08 07:00:00
1262,88,179,click,,2026-07-09 07:00:00
1263,88,61,save,,2026-04-08 04:00:00
1264,88,3,click,,2026-07-02 01:00:00
1265,88,26,click,,2026-03-07 21:00:00
1266,88,109,view,,2026-05-23 23:00:00
1267,88,,search,tour Sa Pa 4 ngày dưới 10 triệu,2026-06-15 08:00:00
1268,88,,search,tour Huế 4 ngày dưới 10 triệu,2026-06-15 08:00:00
1269,89,132,view,,2025-12-25 12:00:00
1270,89,122,click,,2026-04-01 17:00:00
1271,89,87,save,,2026-03-25 13:00:00
1272,89,160,click,,2026-03-19 08:00:00
1273,89,43,click,,2026-02-13 10:00:00
1274,89,33,save,,2026-08-02 23:00:00
1275,89,10,click,,2026-03-04 11:00:00
1276,89,239,save,,2026-02-19 00:00:00
1277,89,14,click,,2026-06-10 12:00:00
1278,89,112,view,,2026-04-18 12:00:00
1279,89,227,save,,2026-06-30 16:00:00
1280,89,166,click,,2026-06-30 12:00:00
1281,89,218,click,,2026-08-05 17:00:00
1282,89,219,view,,2026-02-05 20:00:00
1283,89,3,click,,2025-12-22 03:00:00
1284,89,126,save,,2026-05-05 23:00:00
1285,89,40,click,,2026-04-23 00:00:00
1286,89,,search,tour Hạ Long 5 ngày dưới 10 triệu,2026-03-23 08:00:00
1287,89,,search,tour Huế 5 ngày dưới 10 triệu,2026-03-21 08:00:00
1288,90,181,view,,2026-02-21 09:00:00
1289,90,51,view,,2026-04-13 06:00:00
1290,90,143,click,,2026-04-08 03:00:00
1291,90,141,view,,2026-07-10 23:00:00
1292,90,174,view,,2026-02-28 09:00:00
1293,90,139,view,,2026-05-19 09:00:00
1294,90,146,view,,2026-08-08 09:00:00
1295,90,237,view,,2026-01-08 08:00:00
1296,90,101,click,,2026-07-30 06:00:00
1297,90,48,save,,2026-07-19 20:00:00
1298,90,138,view,,2026-07-20 07:00:00
1299,90,59,click,,2026-01-11 15:00:00
1300,90,16,view,,2026-07-19 13:00:00
1301,90,215,save,,2026-06-05 14:00:00
1302,90,,search,tour Sa Pa 5 ngày dưới 18 triệu,2026-04-24 08:00:00
1303,90,,search,tour Cao Bằng 5 ngày dưới 18 triệu,2026-07-13 08:00:00
1304,91,37,view,,2026-07-29 13:00:00
1305,91,100,view,,2026-07-23 23:00:00
1306,91,82,view,,2026-06-02 13:00:00
1307,91,53,click,,2026-01-05 18:00:00
1308,91,192,click,,2026-05-26 09:00:00
1309,91,129,view,,2026-03-18 00:00:00
1310,91,161,click,,2026-03-01 03:00:00
1311,91,94,view,,2026-01-31 01:00:00
1312,91,,search,tour Huế 5 ngày dưới 6 triệu,2026-06-15 08:00:00
1313,91,,search,tour TP. Hồ Chí Minh 5 ngày dưới 6 triệu,2026-06-22 08:00:00
1314,92,12,view,,2026-07-23 13:00:00
1315,92,26,save,,2026-08-02 03:00:00
1316,92,160,click,,2026-07-05 08:00:00
1317,92,19,view,,2026-08-12 00:00:00
1318,92,139,view,,2026-02-21 05:00:00
1319,92,10,view,,2026-05-22 00:00:00
1320,92,65,click,,2026-02-20 13:00:00
1321,92,108,view,,2026-05-29 19:00:00
1322,92,120,view,,2025-12-31 19:00:00
1323,92,,search,tour Đà Lạt 4 ngày dưới 4 triệu,2026-06-18 08:00:00
1324,92,,search,tour Côn Đảo 4 ngày dưới 4 triệu,2026-03-06 08:00:00
1325,93,162,click,,2026-01-15 00:00:00
1326,93,141,save,,2026-08-05 19:00:00
1327,93,124,save,,2026-06-02 08:00:00
1328,93,8,save,,2026-07-13 03:00:00
1329,93,174,view,,2026-05-15 23:00:00
1330,93,60,click,,2026-04-13 09:00:00
1331,93,84,click,,2026-02-15 19:00:00
1332,93,207,click,,2026-06-30 10:00:00
1333,93,,search,tour Phú Quốc 5 ngày dưới 14 triệu,2026-07-02 08:00:00
1334,93,,search,tour Cao Bằng 5 ngày dưới 14 triệu,2026-03-18 08:00:00
1335,94,151,click,,2026-03-17 00:00:00
1336,94,46,view,,2026-04-16 22:00:00
1337,94,30,view,,2026-02-07 08:00:00
1338,94,112,view,,2026-04-21 19:00:00
1339,94,92,click,,2026-01-13 14:00:00
1340,94,82,click,,2026-04-24 02:00:00
1341,94,121,click,,2026-08-02 12:00:00
1342,94,156,click,,2026-02-07 20:00:00
1343,94,81,click,,2026-06-18 22:00:00
1344,94,100,click,,2026-01-10 14:00:00
1345,94,115,click,,2025-12-23 00:00:00
1346,94,78,click,,2025-12-25 08:00:00
1347,94,7,save,,2025-12-16 03:00:00
1348,94,,search,tour Hạ Long 5 ngày dưới 8 triệu,2026-07-25 08:00:00
1349,94,,search,tour Hội An 5 ngày dưới 8 triệu,2026-05-20 08:00:00
1350,95,27,click,,2026-06-15 10:00:00
1351,95,111,view,,2026-04-03 06:00:00
1352,95,65,save,,2026-05-08 20:00:00
1353,95,228,click,,2026-05-31 01:00:00
1354,95,102,view,,2026-01-17 16:00:00
1355,95,101,save,,2026-03-15 01:00:00
1356,95,60,save,,2026-05-11 02:00:00
1357,95,131,view,,2026-06-15 08:00:00
1358,95,94,view,,2026-03-03 04:00:00
1359,95,,search,tour Đà Nẵng 2 ngày dưới 14 triệu,2026-06-12 08:00:00
1360,95,,search,tour Sa Pa 2 ngày dưới 14 triệu,2026-08-06 08:00:00
1361,96,50,view,,2026-05-06 04:00:00
1362,96,178,click,,2025-12-24 23:00:00
1363,96,69,view,,2026-07-04 21:00:00
1364,96,205,click,,2026-03-04 08:00:00
1365,96,36,save,,2026-06-28 11:00:00
1366,96,3,view,,2026-01-31 13:00:00
1367,96,98,view,,2026-02-25 07:00:00
1368,96,9,click,,2026-02-22 18:00:00
1369,96,14,click,,2026-03-27 00:00:00
1370,96,111,view,,2026-02-28 21:00:00
1371,96,198,view,,2026-05-24 12:00:00
1372,96,235,view,,2026-02-15 01:00:00
1373,96,,search,tour Đà Nẵng 2 ngày dưới 6 triệu,2026-03-14 08:00:00
1374,96,,search,tour Hà Nội 2 ngày dưới 6 triệu,2026-07-07 08:00:00
1375,97,51,click,,2026-02-27 13:00:00
1376,97,225,view,,2026-05-07 01:00:00
1377,97,41,view,,2025-12-17 03:00:00
1378,97,180,save,,2026-06-08 16:00:00
1379,97,209,view,,2026-03-29 17:00:00
1380,97,178,view,,2026-03-05 14:00:00
1381,97,106,save,,2026-03-26 12:00:00
1382,97,57,click,,2026-05-06 17:00:00
1383,97,66,click,,2026-06-20 02:00:00
1384,97,,search,tour Huế 4 ngày dưới 18 triệu,2026-08-04 08:00:00
1385,97,,search,tour Đà Nẵng 4 ngày dưới 18 triệu,2026-05-03 08:00:00
1386,98,38,click,,2026-04-09 23:00:00
1387,98,139,view,,2026-07-02 16:00:00
1388,98,125,view,,2026-03-30 16:00:00
1389,98,57,view,,2026-05-13 12:00:00
1390,98,15,save,,2026-07-12 12:00:00
1391,98,41,view,,2025-12-29 02:00:00
1392,98,101,save,,2025-12-16 15:00:00
1393,98,71,view,,2026-03-21 09:00:00
1394,98,48,click,,2026-07-10 14:00:00
1395,98,81,view,,2026-05-23 09:00:00
1396,98,64,view,,2026-04-12 07:00:00
1397,98,120,save,,2026-04-25 02:00:00
1398,98,42,view,,2026-01-22 16:00:00
1399,98,197,click,,2026-08-04 08:00:00
1400,98,68,click,,2026-02-07 23:00:00
1401,98,151,view,,2026-03-08 01:00:00
1402,98,123,view,,2026-01-01 07:00:00
1403,98,74,view,,2026-03-26 09:00:00
1404,98,,search,tour Nha Trang 2 ngày dưới 18 triệu,2026-08-09 08:00:00
1405,98,,search,tour Hà Nội 2 ngày dưới 18 triệu,2026-03-12 08:00:00
1406,99,52,click,,2026-05-22 09:00:00
1407,99,230,view,,2026-07-28 18:00:00
1408,99,69,click,,2026-04-06 20:00:00
1409,99,175,view,,2026-07-15 20:00:00
1410,99,102,click,,2026-05-31 23:00:00
1411,99,126,click,,2026-07-22 18:00:00
1412,99,156,view,,2026-04-23 13:00:00
1413,99,195,view,,2026-06-27 00:00:00
1414,99,6,view,,2026-03-06 15:00:00
1415,99,89,save,,2026-04-17 00:00:00
1416,99,,search,tour Hội An 4 ngày dưới 14 triệu,2026-06-05 08:00:00
1417,99,,search,tour Nha Trang 4 ngày dưới 14 triệu,2026-07-01 08:00:00
1418,100,174,click,,2026-05-20 21:00:00
1419,100,85,view,,2026-03-22 16:00:00
1420,100,223,view,,2026-05-14 23:00:00
1421,100,193,save,,2026-07-22 19:00:00
1422,100,137,view,,2026-01-27 02:00:00
1423,100,107,view,,2026-02-04 06:00:00
1424,100,116,save,,2026-01-04 06:00:00
1425,100,148,view,,2026-05-07 14:00:00
1426,100,57,view,,2026-06-17 16:00:00
1427,100,12,view,,2025-12-27 15:00:00
1428,100,206,view,,2026-02-14 01:00:00
1429,100,216,view,,2026-02-10 00:00:00
1430,100,169,view,,2026-07-28 10:00:00
1431,100,13,click,,2026-05-22 21:00:00
1432,100,230,click,,2026-06-14 10:00:00
1433,100,17,view,,2026-01-24 18:00:00
1434,100,201,click,,2026-05-16 19:00:00
1435,100,,search,tour Côn Đảo 3 ngày dưới 10 triệu,2026-08-12 08:00:00
1436,100,,search,tour Đà Nẵng 3 ngày dưới 10 triệu,2026-04-05 08:00:00
1437,101,27,view,,2026-03-20 17:00:00
1438,101,221,view,,2026-06-12 03:00:00
1439,101,100,view,,2026-01-30 04:00:00
1440,101,156,click,,2026-04-29 02:00:00
1441,101,143,view,,2025-12-22 13:00:00
1442,101,103,click,,2026-03-12 11:00:00
1443,101,135,click,,2026-06-13 15:00:00
1444,101,157,view,,2026-01-18 03:00:00
1445,101,28,save,,2026-02-07 07:00:00
1446,101,209,view,,2026-02-01 02:00:00
1447,101,74,save,,2026-02-25 09:00:00
1448,101,151,view,,2026-05-09 01:00:00
1449,101,234,save,,2026-07-30 19:00:00
1450,101,165,click,,2026-05-19 21:00:00
1451,101,230,click,,2026-07-30 20:00:00
1452,101,160,click,,2026-06-23 05:00:00
1453,101,26,click,,2026-07-03 03:00:00
1454,101,114,view,,2026-01-22 19:00:00
1455,101,,search,tour Đà Lạt 4 ngày dưới 18 triệu,2026-07-15 08:00:00
1456,101,,search,tour Hà Nội 4 ngày dưới 18 triệu,2026-06-03 08:00:00
1457,102,155,view,,2026-06-14 15:00:00
1458,102,200,view,,2026-06-06 14:00:00
1459,102,21,save,,2026-08-04 21:00:00
1460,102,135,click,,2026-02-18 16:00:00
1461,102,58,click,,2026-07-16 09:00:00
1462,102,66,view,,2026-06-27 00:00:00
1463,102,68,click,,2026-05-14 16:00:00
1464,102,217,click,,2026-03-22 13:00:00
1465,102,206,view,,2026-04-19 20:00:00
1466,102,81,click,,2026-02-21 19:00:00
1467,102,89,click,,2026-05-26 23:00:00
1468,102,189,click,,2026-06-25 12:00:00
1469,102,113,click,,2026-06-14 17:00:00
1470,102,198,view,,2026-06-10 19:00:00
1471,102,238,save,,2025-12-24 22:00:00
1472,102,190,view,,2026-06-02 17:00:00
1473,102,93,view,,2026-02-24 22:00:00
1474,102,100,click,,2026-04-29 11:00:00
1475,102,,search,tour Sa Pa 4 ngày dưới 8 triệu,2026-07-27 08:00:00
1476,102,,search,tour Nha Trang 4 ngày dưới 8 triệu,2026-04-06 08:00:00
1477,103,117,save,,2026-06-04 06:00:00
1478,103,103,view,,2026-01-14 10:00:00
1479,103,81,view,,2026-07-28 11:00:00
1480,103,111,view,,2026-04-09 01:00:00
1481,103,192,click,,2026-07-20 04:00:00
1482,103,122,click,,2026-05-12 22:00:00
1483,103,203,click,,2026-04-19 00:00:00
1484,103,94,save,,2026-08-05 10:00:00
1485,103,20,view,,2026-03-28 22:00:00
1486,103,215,view,,2026-01-13 07:00:00
1487,103,34,save,,2026-03-20 16:00:00
1488,103,40,click,,2026-01-18 00:00:00
1489,103,,search,tour Đà Lạt 2 ngày dưới 4 triệu,2026-07-04 08:00:00
1490,103,,search,tour Cao Bằng 2 ngày dưới 4 triệu,2026-06-22 08:00:00
1491,104,148,click,,2026-05-28 22:00:00
1492,104,207,view,,2026-05-26 11:00:00
1493,104,95,click,,2026-04-23 16:00:00
1494,104,101,click,,2026-07-28 08:00:00
1495,104,154,view,,2026-07-30 20:00:00
1496,104,134,click,,2026-01-22 20:00:00
1497,104,155,view,,2026-02-06 01:00:00
1498,104,72,click,,2026-05-16 17:00:00
1499,104,102,save,,2026-03-04 17:00:00
1500,104,,search,tour Huế 4 ngày dưới 18 triệu,2026-05-12 08:00:00
1501,104,,search,tour Nha Trang 4 ngày dưới 18 triệu,2026-05-17 08:00:00
1502,105,79,view,,2026-01-12 08:00:00
1503,105,199,view,,2026-01-28 20:00:00
1504,105,80,view,,2026-04-27 06:00:00
1505,105,153,view,,2026-02-04 18:00:00
1506,105,61,click,,2026-06-20 17:00:00
1507,105,16,view,,2026-01-24 09:00:00
1508,105,42,view,,2026-03-27 03:00:00
1509,105,225,click,,2026-03-20 03:00:00
1510,105,190,view,,2026-01-09 21:00:00
1511,105,206,view,,2026-03-16 12:00:00
1512,105,223,save,,2026-07-21 14:00:00
1513,105,,search,tour Cao Bằng 3 ngày dưới 18 triệu,2026-03-14 08:00:00
1514,105,,search,tour Đà Lạt 3 ngày dưới 18 triệu,2026-03-01 08:00:00
1515,106,174,click,,2026-01-25 18:00:00
1516,106,154,click,,2026-08-02 06:00:00
1517,106,207,view,,2026-06-30 02:00:00
1518,106,194,click,,2025-12-16 12:00:00
1519,106,76,click,,2026-01-17 18:00:00
1520,106,22,click,,2026-04-20 13:00:00
1521,106,215,view,,2026-07-20 18:00:00
1522,106,57,click,,2026-05-25 15:00:00
1523,106,142,view,,2026-07-19 01:00:00
1524,106,19,save,,2026-03-08 10:00:00
1525,106,74,click,,2026-02-23 23:00:00
1526,106,41,view,,2026-07-06 15:00:00
1527,106,157,view,,2026-05-02 23:00:00
1528,106,60,view,,2026-06-27 00:00:00
1529,106,9,click,,2026-05-14 00:00:00
1530,106,,search,tour Phú Quốc 5 ngày dưới 10 triệu,2026-06-16 08:00:00
1531,106,,search,tour Đà Nẵng 5 ngày dưới 10 triệu,2026-02-15 08:00:00
1532,107,231,click,,2026-06-06 06:00:00
1533,107,178,click,,2025-12-18 17:00:00
1534,107,180,view,,2026-01-02 14:00:00
1535,107,232,save,,2026-04-27 05:00:00
1536,107,135,view,,2026-03-15 20:00:00
1537,107,109,view,,2026-07-08 09:00:00
1538,107,223,save,,2026-07-15 19:00:00
1539,107,23,save,,2026-05-19 15:00:00
1540,107,76,click,,2026-07-28 19:00:00
1541,107,64,click,,2026-06-23 13:00:00
1542,107,,search,tour Nha Trang 5 ngày dưới 8 triệu,2026-05-19 08:00:00
1543,107,,search,tour Sa Pa 5 ngày dưới 8 triệu,2026-07-20 08:00:00
1544,108,58,save,,2026-06-06 20:00:00
1545,108,164,view,,2026-04-24 05:00:00
1546,108,94,click,,2025-12-21 19:00:00
1547,108,132,save,,2026-03-05 20:00:00
1548,108,176,view,,2026-07-15 09:00:00
1549,108,66,click,,2026-04-05 18:00:00
1550,108,16,view,,2026-01-25 04:00:00
1551,108,182,save,,2026-03-06 19:00:00
1552,108,170,save,,2026-05-16 08:00:00
1553,108,103,save,,2026-05-04 02:00:00
1554,108,,search,tour Phú Quốc 3 ngày dưới 6 triệu,2026-08-02 08:00:00
1555,108,,search,tour TP. Hồ Chí Minh 3 ngày dưới 6 triệu,2026-03-31 08:00:00
1556,109,200,click,,2026-04-16 10:00:00
1557,109,196,click,,2026-08-12 08:00:00
1558,109,132,view,,2026-02-07 17:00:00
1559,109,222,save,,2026-01-03 17:00:00
1560,109,179,view,,2026-06-17 21:00:00
1561,109,144,click,,2026-01-14 03:00:00
1562,109,85,save,,2026-01-05 04:00:00
1563,109,159,click,,2026-05-22 12:00:00
1564,109,211,click,,2026-04-01 16:00:00
1565,109,223,view,,2026-07-08 21:00:00
1566,109,,search,tour Huế 3 ngày dưới 8 triệu,2026-04-09 08:00:00
1567,109,,search,tour Hạ Long 3 ngày dưới 8 triệu,2026-03-14 08:00:00
1568,110,64,view,,2026-03-01 10:00:00
1569,110,9,save,,2026-07-14 16:00:00
1570,110,180,click,,2026-06-05 22:00:00
1571,110,140,click,,2026-06-01 14:00:00
1572,110,177,click,,2026-05-11 16:00:00
1573,110,1,click,,2025-12-21 13:00:00
1574,110,187,save,,2026-03-25 15:00:00
1575,110,62,view,,2026-01-09 09:00:00
1576,110,18,click,,2026-05-26 00:00:00
1577,110,234,click,,2026-01-07 02:00:00
1578,110,154,click,,2026-02-10 22:00:00
1579,110,7,click,,2026-04-10 23:00:00
1580,110,,search,tour Côn Đảo 4 ngày dưới 14 triệu,2026-07-08 08:00:00
1581,110,,search,tour Huế 4 ngày dưới 14 triệu,2026-07-01 08:00:00
1582,111,179,view,,2026-06-05 22:00:00
1583,111,173,view,,2025-12-25 12:00:00
1584,111,129,click,,2026-02-24 20:00:00
1585,111,14,save,,2026-06-04 16:00:00
1586,111,40,save,,2026-03-06 21:00:00
1587,111,27,click,,2026-03-09 19:00:00
1588,111,105,save,,2026-05-17 23:00:00
1589,111,103,click,,2026-04-01 00:00:00
1590,111,214,click,,2026-05-08 04:00:00
1591,111,,search,tour Đà Nẵng 2 ngày dưới 4 triệu,2026-05-19 08:00:00
1592,111,,search,tour Cao Bằng 2 ngày dưới 4 triệu,2026-07-20 08:00:00
1593,112,121,click,,2026-02-23 01:00:00
1594,112,119,view,,2026-07-25 03:00:00
1595,112,42,save,,2026-05-05 18:00:00
1596,112,132,click,,2026-03-15 11:00:00
1597,112,41,click,,2026-04-22 14:00:00
1598,112,189,save,,2026-08-09 01:00:00
1599,112,110,click,,2026-03-20 14:00:00
1600,112,240,save,,2026-05-16 20:00:00
1601,112,38,click,,2026-01-22 06:00:00
1602,112,151,view,,2026-07-03 21:00:00
1603,112,81,click,,2026-05-21 18:00:00
1604,112,221,view,,2026-01-24 16:00:00
1605,112,70,view,,2026-01-29 10:00:00
1606,112,160,click,,2026-03-11 11:00:00
1607,112,6,save,,2026-04-06 14:00:00
1608,112,214,view,,2026-04-23 01:00:00
1609,112,92,view,,2026-03-23 10:00:00
1610,112,237,click,,2026-05-07 02:00:00
1611,112,,search,tour Đà Nẵng 2 ngày dưới 10 triệu,2026-06-03 08:00:00
1612,112,,search,tour Cao Bằng 2 ngày dưới 10 triệu,2026-06-24 08:00:00
1613,113,44,click,,2026-07-01 07:00:00
1614,113,88,click,,2026-06-04 14:00:00
1615,113,125,click,,2026-07-13 16:00:00
1616,113,164,view,,2026-04-27 15:00:00
1617,113,27,click,,2026-04-29 20:00:00
1618,113,209,view,,2026-07-15 17:00:00
1619,113,132,view,,2026-07-28 07:00:00
1620,113,190,click,,2026-02-23 07:00:00
1621,113,110,view,,2026-07-10 10:00:00
1622,113,84,save,,2026-03-16 09:00:00
1623,113,208,click,,2026-03-14 18:00:00
1624,113,70,click,,2026-05-24 21:00:00
1625,113,203,save,,2026-04-18 04:00:00
1626,113,14,view,,2026-08-05 08:00:00
1627,113,92,click,,2026-02-25 06:00:00
1628,113,205,view,,2025-12-21 06:00:00
1629,113,235,view,,2026-05-19 03:00:00
1630,113,,search,tour Hội An 2 ngày dưới 18 triệu,2026-04-23 08:00:00
1631,113,,search,tour TP. Hồ Chí Minh 2 ngày dưới 18 triệu,2026-06-27 08:00:00
1632,114,112,view,,2026-01-16 19:00:00
1633,114,4,view,,2026-02-06 17:00:00
1634,114,56,save,,2026-05-07 21:00:00
1635,114,17,view,,2026-07-09 17:00:00
1636,114,12,save,,2026-05-20 23:00:00
1637,114,198,save,,2026-02-21 23:00:00
1638,114,10,click,,2026-07-20 17:00:00
1639,114,163,view,,2026-04-29 07:00:00
